"#""+ESI Scan (scans: #13-17"," 5 scans) Frag=200.0V 154-254 GFPuv oMeY run002.d  Subtract Deconvoluted (Isotope Width=0.0)""",,
#Point,X(Daltons),Y(Counts),
5412,28412,17024.46094,
5413,28413,18613.02148,
5414,28414,19753.87695,
5415,28415,19951.73242,
5416,28416,19593.87305,
5417,28417,19626.38086,
5418,28418,20696.57031,
5419,28419,22339.32227,
5420,28420,23486.79688,
5421,28421,23523.28906,
5422,28422,22523.95313,
5423,28423,21012.39648,
5424,28424,19570.25195,
5425,28425,18680.53711,
5426,28426,18619.10742,
5427,28427,18986.0957,
5428,28428,18901.88477,
5429,28429,17919.30273,
5430,28430,16455.21094,
5431,28431,15384.01563,
5432,28432,15195.16309,
5433,28433,15430.20898,
5434,28434,15180.17676,
5435,28435,14319.77051,
5436,28436,13681.58594,
5437,28437,13913.49609,
5438,28438,14799.98633,
5439,28439,15614.13281,
5440,28440,15892.19043,
5441,28441,15936.58984,
5442,28442,16189.46777,
5443,28443,16348.08887,
5444,28444,16053.55566,
5445,28445,15747.35547,
5446,28446,15904.04004,
5447,28447,16354.37109,
5448,28448,16687.35156,
5449,28449,16626.04883,
5450,28450,16267.14551,
5451,28451,16330.47363,
5452,28452,17568.45508,
5453,28453,19670.94922,
5454,28454,21254.81055,
5455,28455,21119.00977,
5456,28456,19388.17969,
5457,28457,17181,
5458,28458,15427.26563,
5459,28459,14459.82617,
5460,28460,14302.22168,
5461,28461,14938.09961,
5462,28462,16188.46094,
5463,28463,17467.13086,
5464,28464,18369.61914,
5465,28465,19375.69531,
5466,28466,21118.59375,
5467,28467,23241.85547,
5468,28468,24589.82031,
5469,28469,24417.25781,
5470,28470,23473.14844,
5471,28471,23445.44336,
5472,28472,24851.88086,
5473,28473,26259.05078,
5474,28474,26138.99219,
5475,28475,25043.31055,
5476,28476,24970.42578,
5477,28477,26701.35742,
5478,28478,28880.8125,
5479,28479,29951.95898,
5480,28480,30247.94531,
5481,28481,31132.24609,
5482,28482,32711.39844,
5483,28483,33613.84375,
5484,28484,32429.54297,
5485,28485,29239.00391,
5486,28486,26033.24609,
5487,28487,24786.76953,
5488,28488,25377.12891,
5489,28489,26286.24414,
5490,28490,26550.39453,
5491,28491,26379.9668,
5492,28492,26283.19727,
5493,28493,25961.50977,
5494,28494,24664.55273,
5495,28495,22693.19531,
5496,28496,21430.56836,
5497,28497,21481.33203,
5498,28498,22001.61914,
5499,28499,22114.3125,
5500,28500,21608.18164,
5501,28501,20527.72461,
5502,28502,19217.16602,
5503,28503,18251.21484,
5504,28504,17931.11133,
5505,28505,18133.46875,
5506,28506,18588.76953,
5507,28507,19086.48438,
5508,28508,19234.47461,
5509,28509,18565.11133,
5510,28510,17324.94531,
5511,28511,16337.82031,
5512,28512,15912.5957,
5513,28513,15559.28418,
5514,28514,14651.22949,
5515,28515,13219.24414,
5516,28516,12063.00293,
5517,28517,11988.88477,
5518,28518,13199.42285,
5519,28519,15188.42383,
5520,28520,17080.52734,
5521,28521,18378.95898,
5522,28522,19137.04102,
5523,28523,19499.19336,
5524,28524,19564.72461,
5525,28525,19407.36719,
5526,28526,19005.44727,
5527,28527,18413.07227,
5528,28528,17932.25391,
5529,28529,17760.42969,
5530,28530,17604.60156,
5531,28531,17283.9668,
5532,28532,17202.70508,
5533,28533,17484.30469,
5534,28534,17576.38672,
5535,28535,17003.40039,
5536,28536,15766.62695,
5537,28537,14270.58691,
5538,28538,13210.9873,
5539,28539,13229.91309,
5540,28540,14417.62891,
5541,28541,16097.21484,
5542,28542,17238.53516,
5543,28543,17396.39063,
5544,28544,17084.54883,
5545,28545,16916.96484,
5546,28546,16842.35938,
5547,28547,16391.70703,
5548,28548,15289.10938,
5549,28549,13823.64746,
5550,28550,12561.90234,
5551,28551,11844.37598,
5552,28552,11841.80469,
5553,28553,12537.34277,
5554,28554,13535.3623,
5555,28555,14399.7998,
5556,28556,14895.66504,
5557,28557,14927.70117,
5558,28558,14749.23926,
5559,28559,14832.29785,
5560,28560,15345.74902,
5561,28561,16078.44629,
5562,28562,16689.18164,
5563,28563,16975.58594,
5564,28564,16934.94727,
5565,28565,16632.48828,
5566,28566,16274.0332,
5567,28567,16082.14063,
5568,28568,16037.98926,
5569,28569,16106.0332,
5570,28570,16315.54102,
5571,28571,16466.17969,
5572,28572,16177.4834,
5573,28573,15254.73633,
5574,28574,13784.44922,
5575,28575,12017.74609,
5576,28576,10439.96387,
5577,28577,9544.703125,
5578,28578,9258.799805,
5579,28579,9010.81543,
5580,28580,8369.574219,
5581,28581,7446.713379,
5582,28582,6795.773926,
5583,28583,6862.83252,
5584,28584,7577.699707,
5585,28585,8585.996094,
5586,28586,9634.125977,
5587,28587,10631.95215,
5588,28588,11583.62988,
5589,28589,12456.05078,
5590,28590,13047.79199,
5591,28591,13184.67969,
5592,28592,13047.74512,
5593,28593,13058.89063,
5594,28594,13407.90234,
5595,28595,13916.73145,
5596,28596,14436.02637,
5597,28597,15010.52832,
5598,28598,15473.49316,
5599,28599,15328.67969,
5600,28600,14349.2627,
5601,28601,13072.25977,
5602,28602,12370.49414,
5603,28603,12561.24316,
5604,28604,13083.61914,
5605,28605,13103.10449,
5606,28606,12463.30469,
5607,28607,11752.59375,
5608,28608,11461.93555,
5609,28609,11510.46582,
5610,28610,11556.85254,
5611,28611,11414.27832,
5612,28612,11042.2793,
5613,28613,10511.0127,
5614,28614,10042.6582,
5615,28615,9691.730469,
5616,28616,9270.805664,
5617,28617,8906.694336,
5618,28618,9120.720703,
5619,28619,10108.5166,
5620,28620,11343.58887,
5621,28621,11993.38477,
5622,28622,11676.0625,
5623,28623,10851.56348,
5624,28624,10331.38184,
5625,28625,10430.8457,
5626,28626,10763.93457,
5627,28627,10749.89648,
5628,28628,10154.74707,
5629,28629,9253.457031,
5630,28630,8602.911133,
5631,28631,8551.459961,
5632,28632,8952.567383,
5633,28633,9427.288086,
5634,28634,9704.698242,
5635,28635,9681.620117,
5636,28636,9468.199219,
5637,28637,9337.621094,
5638,28638,9454.624023,
5639,28639,9713.112305,
5640,28640,9854.74707,
5641,28641,9730.149414,
5642,28642,9337.923828,
5643,28643,8728.62793,
5644,28644,8091.964355,
5645,28645,7627.75293,
5646,28646,7337.786133,
5647,28647,7206.685059,
5648,28648,7273.40332,
5649,28649,7485.704102,
5650,28650,7741.40918,
5651,28651,8003.543457,
5652,28652,8338.253906,
5653,28653,8846.453125,
5654,28654,9536.054688,
5655,28655,10291.74707,
5656,28656,10961.68555,
5657,28657,11475.97852,
5658,28658,11903.14063,
5659,28659,12422.10449,
5660,28660,13152.59473,
5661,28661,13860.17773,
5662,28662,14022.76855,
5663,28663,13481.80664,
5664,28664,12698.25293,
5665,28665,12080.31445,
5666,28666,11591.50977,
5667,28667,11149.80566,
5668,28668,10833.47949,
5669,28669,10652.72461,
5670,28670,10530.59863,
5671,28671,10500.81836,
5672,28672,10571.78613,
5673,28673,10562.99902,
5674,28674,10312.8623,
5675,28675,9734.199219,
5676,28676,8855.948242,
5677,28677,8056.899414,
5678,28678,7794.278809,
5679,28679,8065.946777,
5680,28680,8441.141602,
5681,28681,8548.786133,
5682,28682,8418.098633,
5683,28683,8277.029297,
5684,28684,8200.385742,
5685,28685,8238.287109,
5686,28686,8474.860352,
5687,28687,8682.532227,
5688,28688,8508.743164,
5689,28689,8003.454102,
5690,28690,7520.915527,
5691,28691,7337.523926,
5692,28692,7429.674805,
5693,28693,7495.77832,
5694,28694,7297.995605,
5695,28695,6855.791992,
5696,28696,6343.13623,
5697,28697,5974.814453,
5698,28698,5940.191895,
5699,28699,6424.425293,
5700,28700,7481.205566,
5701,28701,8722.68457,
5702,28702,9520.505859,
5703,28703,9596.830078,
5704,28704,9105.330078,
5705,28705,8360.161133,
5706,28706,7679.734863,
5707,28707,7277.169922,
5708,28708,7221.62793,
5709,28709,7504.190918,
5710,28710,8088.635742,
5711,28711,8888.417969,
5712,28712,9767.706055,
5713,28713,10486.44629,
5714,28714,10679.66797,
5715,28715,10254.62402,
5716,28716,9591.913086,
5717,28717,9071.785156,
5718,28718,8803.895508,
5719,28719,8727.326172,
5720,28720,8699.131836,
5721,28721,8651.398438,
5722,28722,8618.845703,
5723,28723,8679.509766,
5724,28724,8964.064453,
5725,28725,9502.046875,
5726,28726,10107.54297,
5727,28727,10546.32031,
5728,28728,10681.06641,
5729,28729,10569.625,
5730,28730,10394.68945,
5731,28731,10083.51563,
5732,28732,9389.0625,
5733,28733,8394.74707,
5734,28734,7535.822754,
5735,28735,7260.427246,
5736,28736,7701.020996,
5737,28737,8501.451172,
5738,28738,9092.432617,
5739,28739,9178.584961,
5740,28740,8845.441406,
5741,28741,8316.771484,
5742,28742,7786.083008,
5743,28743,7408.503906,
5744,28744,7240.263672,
5745,28745,7181.617188,
5746,28746,7202.544922,
5747,28747,7448.643555,
5748,28748,7936.261719,
5749,28749,8500.478516,
5750,28750,9069.120117,
5751,28751,9648.915039,
5752,28752,10128.65332,
5753,28753,10330.27246,
5754,28754,10171.49121,
5755,28755,9697.001953,
5756,28756,9032.548828,
5757,28757,8277.97168,
5758,28758,7529.453613,
5759,28759,7075.782227,
5760,28760,7181.135254,
5761,28761,7666.159668,
5762,28762,8106.027344,
5763,28763,8203.865234,
5764,28764,7840.407227,
5765,28765,7168.284668,
5766,28766,6585.467773,
5767,28767,6353.760254,
5768,28768,6394.647461,
5769,28769,6477.179688,
5770,28770,6448.804688,
5771,28771,6334.032227,
5772,28772,6269.576172,
5773,28773,6382.79541,
5774,28774,6723.731934,
5775,28775,7159.270996,
5776,28776,7441.964355,
5777,28777,7523.94873,
5778,28778,7582.899414,
5779,28779,7786.714355,
5780,28780,8281.493164,
5781,28781,9221.456055,
5782,28782,10554.59277,
5783,28783,11871.02344,
5784,28784,12641.32715,
5785,28785,12618.67188,
5786,28786,12004.79883,
5787,28787,11231.38574,
5788,28788,10546.06152,
5789,28789,9942.703125,
5790,28790,9492.549805,
5791,28791,9325.685547,
5792,28792,9287.328125,
5793,28793,9130.804688,
5794,28794,8896.663086,
5795,28795,8765.181641,
5796,28796,8765.160156,
5797,28797,8650.415039,
5798,28798,8109.603027,
5799,28799,7210.414063,
5800,28800,6344.633301,
5801,28801,5781.973633,
5802,28802,5538.821289,
5803,28803,5527.278809,
5804,28804,5640.553223,
5805,28805,5722.258301,
5806,28806,5596.668457,
5807,28807,5189.683594,
5808,28808,4608.577148,
5809,28809,4112.503418,
5810,28810,3944.402832,
5811,28811,4156.146973,
5812,28812,4589.248535,
5813,28813,5003.700684,
5814,28814,5241.653809,
5815,28815,5286.342773,
5816,28816,5200.285156,
5817,28817,5082.896484,
5818,28818,5091.623535,
5819,28819,5351.058594,
5820,28820,5771.577637,
5821,28821,6069.67627,
5822,28822,6051.353516,
5823,28823,5812.441895,
5824,28824,5597.657227,
5825,28825,5584.07666,
5826,28826,5790.267578,
5827,28827,6086.578613,
5828,28828,6373.580566,
5829,28829,6665.077637,
5830,28830,6968.078613,
5831,28831,7272.575684,
5832,28832,7548.285645,
5833,28833,7719.071289,
5834,28834,7819.001465,
5835,28835,7992.435059,
5836,28836,8212.611328,
5837,28837,8239.65918,
5838,28838,7897.952148,
5839,28839,7342.725586,
5840,28840,7046.287598,
5841,28841,7300.696289,
5842,28842,7885.089844,
5843,28843,8476.352539,
5844,28844,8926.777344,
5845,28845,9105.600586,
5846,28846,9032.609375,
5847,28847,8886.415039,
5848,28848,8591.652344,
5849,28849,7915.597656,
5850,28850,6947.01709,
5851,28851,6028.544434,
5852,28852,5439.493164,
5853,28853,5312.79834,
5854,28854,5575.364258,
5855,28855,5971.836914,
5856,28856,6209.324219,
5857,28857,6066.81543,
5858,28858,5581.122559,
5859,28859,5058.786133,
5860,28860,4780.206055,
5861,28861,4863.224121,
5862,28862,5265.540527,
5863,28863,5805.133301,
5864,28864,6311.03125,
5865,28865,6689.571777,
5866,28866,6901.335449,
5867,28867,6974.975098,
5868,28868,6923.299805,
5869,28869,6654.476074,
5870,28870,6121.765137,
5871,28871,5537.861816,
5872,28872,5269.234375,
5873,28873,5499.835938,
5874,28874,6051.896484,
5875,28875,6533.413574,
5876,28876,6737.291992,
5877,28877,6812.8125,
5878,28878,6960.219238,
5879,28879,7198.55957,
5880,28880,7410.137207,
5881,28881,7386.742676,
5882,28882,7023.432617,
5883,28883,6519.021484,
5884,28884,6087.241699,
5885,28885,5656.643066,
5886,28886,5112.662109,
5887,28887,4483.615234,
5888,28888,3833.557129,
5889,28889,3282.90332,
5890,28890,3001.903809,
5891,28891,3050.399414,
5892,28892,3339.0271,
5893,28893,3726.868408,
5894,28894,4108.766113,
5895,28895,4425.805176,
5896,28896,4645.651367,
5897,28897,4787.05127,
5898,28898,4896.685059,
5899,28899,4976.624023,
5900,28900,5023.727051,
5901,28901,5109.827637,
5902,28902,5315.187012,
5903,28903,5595.42334,
5904,28904,5806.476074,
5905,28905,5858.483398,
5906,28906,5757.228516,
5907,28907,5563.451172,
5908,28908,5367.786133,
5909,28909,5186.625,
5910,28910,4967.973145,
5911,28911,4764.92041,
5912,28912,4719.258301,
5913,28913,4881.848633,
5914,28914,5154.825195,
5915,28915,5359.368164,
5916,28916,5348.399414,
5917,28917,5156.258789,
5918,28918,5013.867188,
5919,28919,5095.39502,
5920,28920,5333.769531,
5921,28921,5528.821289,
5922,28922,5529.230469,
5923,28923,5366.480957,
5924,28924,5201.237793,
5925,28925,5113.396484,
5926,28926,5105.850586,
5927,28927,5178.25293,
5928,28928,5243.840332,
5929,28929,5222.291992,
5930,28930,5197.986328,
5931,28931,5225.540039,
5932,28932,5133.426758,
5933,28933,4724.237305,
5934,28934,4072.372314,
5935,28935,3529.261963,
5936,28936,3408.800293,
5937,28937,3736.53125,
5938,28938,4312.895996,
5939,28939,4826.648926,
5940,28940,4987.391113,
5941,28941,4753.944824,
5942,28942,4325.481934,
5943,28943,3932.749023,
5944,28944,3739.402588,
5945,28945,3823.109863,
5946,28946,4202.661621,
5947,28947,4900.526855,
5948,28948,5888.665039,
5949,28949,6918.489258,
5950,28950,7583.561035,
5951,28951,7610.460938,
5952,28952,6985.833008,
5953,28953,5983.893066,
5954,28954,5045.919922,
5955,28955,4447.679688,
5956,28956,4231.535156,
5957,28957,4353.153809,
5958,28958,4652.870605,
5959,28959,4888.191406,
5960,28960,4997.897461,
5961,28961,5234.73291,
5962,28962,5962.532227,
5963,28963,7281.126465,
5964,28964,8722.775391,
5965,28965,9383.487305,
5966,28966,8783.188477,
5967,28967,7515.633301,
5968,28968,6554.647949,
5969,28969,6333.687012,
5970,28970,6758.008301,
5971,28971,7469.989746,
5972,28972,8065.875,
5973,28973,8483.478516,
5974,28974,8983.485352,
5975,28975,9603.581055,
5976,28976,9978.260742,
5977,28977,9732.978516,
5978,28978,8909.039063,
5979,28979,7960.029785,
5980,28980,7264.197754,
5981,28981,6796.171387,
5982,28982,6373.269043,
5983,28983,5956.108887,
5984,28984,5617.260254,
5985,28985,5410.846191,
5986,28986,5329.971191,
5987,28987,5360.047363,
5988,28988,5505.151855,
5989,28989,5730.256348,
5990,28990,5937.389648,
5991,28991,6044.572754,
5992,28992,6059.505371,
5993,28993,6000.108887,
5994,28994,5878.40332,
5995,28995,5758.805176,
5996,28996,5712.43457,
5997,28997,5877.024414,
5998,28998,6464.062012,
5999,28999,7545.041016,
6000,29000,8949.331055,
